loadcase,damage_label,damage_state,source,V_1_1,V_2_1,V_3_1,V_1_2,V_2_2,V_3_2,V_1_3,V_2_3,V_3_3,H_1_1,H_1_2,H_1_3,H_2_1,H_2_2,H_2_3,H_3_1,H_3_2,H_3_3,VH_1_1,VH_1_2,VH_1_3,VH_2_1,VH_2_2,VH_2_3,VH_3_1,VH_3_2,VH_3_3
357,0,pristine,simulated,211.07560609272574,166.54846901649023,121.40527823444958,112.16302081157087,119.58634350878279,140.37962415586728,-20.062455608250986,42.37521292637986,119.87515904372383,-733.9824535631857,-556.9231696530661,-368.2883665990886,-698.4870585807455,-537.310835943234,-376.65285899370394,-657.7786534265109,-498.29047382124,-353.89554382967276,-38.84085045853331,53.22442939468698,127.23420888554446,-18.282298935129802,101.05638907704108,208.1452231584802,-30.703531913912627,124.53290197792455,280.4444990234349
358,0,pristine,simulated,416.75731344445234,302.66704414125434,180.8797249293352,57.11338918138338,9.880679151490787,-45.71595595316405,-349.3774373752577,-306.86597244196605,-287.75745339862675,-1563.2004836512792,-1154.4212934662892,-711.8944469161872,-1404.1715794949464,-1008.5527863670496,-599.9623494703978,-1237.5751050222505,-837.812259584038,-463.58737920592114,95.65274565164316,383.50722497874773,654.6779709138675,133.93151001620924,480.45357374032085,804.1322157620323,25.078487454914352,401.1945517920577,745.0763655696181
359,0,pristine,simulated,404.95585213373596,314.46915900125987,226.81637181834597,109.76049493129872,93.83627063674636,94.80968521824923,-237.29043399549064,-172.01719866176825,-114.9316870067817,-1481.4627973100464,-1140.43578722819,-786.722045776707,-1350.8951129816994,-1026.0517021897904,-708.0976196598031,-1206.742148213799,-870.5209210206428,-557.6032892218773,36.88757282202039,272.65046609813754,480.39267221878674,84.64745717619769,384.2188111998243,673.3245496926972,14.448812904353531,360.25057735813243,702.0779133353184
35,0,pristine,simulated,406.9218613150764,314.13855635167255,221.4464391996643,69.52462930945849,32.52217541595047,-8.003491050581278,-305.6900430277271,-266.38030299580834,-253.80897780288544,-1519.6227108460762,-1187.5294533229608,-850.4965101820304,-1363.4161027404157,-1036.4187058688346,-712.5996343974305,-1197.6909012690194,-855.6520591115814,-533.9691029610124,74.7617343124715,334.8572151546277,579.5568060612345,122.19596202752746,443.1059515108115,757.5072308234894,30.792945386923634,382.4498129687771,720.2259639842339
360,0,pristine,simulated,215.00464622924255,172.48468160346263,127.2166424679485,158.84372502830982,165.3981269260754,173.80537679523903,75.69171806924692,145.63476660402185,227.16492750307071,-719.1313343346208,-552.6889792417941,-375.85502403984174,-708.3430686220435,-554.4014410655467,-393.40313880003197,-701.7324966693025,-551.8482107427875,-408.43434914606405,-96.43737126018536,-27.549309618193718,29.031565811488974,-85.43878892028769,-0.2815711684740734,74.99897324143154,-87.40155421002649,29.861169151400134,143.38521314467874
361,0,pristine,simulated,265.52576932399205,196.28794106052172,126.78196912296487,110.04598069967388,107.63830893394392,112.01363778730564,-89.24635797674809,-13.364496732795152,81.72453651860312,-944.9748552602748,-682.4124348331917,-414.275117867989,-885.6988844697315,-639.4760303260637,-386.6834867334385,-819.5367834031538,-575.6503189353649,-343.9655001634263,-10.420802472703542,135.21379639129523,263.61503813363424,11.895713291149889,195.01377374649553,369.08668632612165,-17.807779173811184,212.76794030551793,448.0258292082105
362,0,pristine,simulated,154.35698846789057,114.6216753578607,73.99381067700547,119.53030559321942,113.77860468990653,106.57593363909012,67.558496338056,111.53228290391111,154.68936645416494,-513.1675067617124,-366.0090868688925,-216.57306694930466,-510.91028459428145,-367.19668453449606,-219.26525047366877,-517.7796283177644,-369.64561165538544,-216.99493799075898,-79.73215413613808,-22.783830826839278,28.24664568757659,-83.46353683158837,-15.795174790924946,53.26320711978108,-93.8307824905736,-4.0425459512730555,94.18453639243562
363,0,pristine,simulated,331.97951515938325,267.1524011828799,203.57258953073793,166.45465177614273,181.57869742474168,222.76192457125202,-51.29393981768968,44.5586075800712,168.57893974247855,-1161.3182179049347,-900.166954654276,-626.2490530517535,-1097.1210545967392,-860.2337171532785,-631.2317065690304,-1020.9033612115247,-783.621656118257,-576.6772355665953,-48.86757178371528,96.74968855613264,212.307016412122,-9.966522248227932,182.69895685244944,355.6948824644642,-28.192630551509012,223.21006486866906,482.36695157107124
364,0,pristine,simulated,270.8771675564532,221.03928511680584,173.01485917402744,153.58897992600353,163.4848636042597,189.72415048991118,-0.19888719009451725,76.18213285347936,169.56788761621883,-936.870811658411,-737.883754898499,-533.4973174317247,-893.1407508603376,-709.1699591834869,-532.4896624280301,-844.5801819150724,-657.5850395891299,-491.1064344589505,-64.82457592987936,43.15843957799848,129.52560735020313,-37.24746403143041,104.94789546206732,235.32251012315422,-48.80937568986843,137.43179742213584,330.33139021927377
365,0,pristine,simulated,295.93935620468307,218.4025573272498,137.03899344092923,146.2859194922338,152.55336553721088,184.1639039404866,-60.09882727041825,26.42982212587178,125.8110321529445,-1033.8212039712175,-728.3292025246466,-392.6158114328442,-984.8079134986876,-708.3089672245134,-425.4899912339811,-927.9306691774663,-655.0782215976403,-392.157501396886,-38.43271239198435,108.26897858550493,226.5061707101567,-16.99894802959534,170.57020414043626,342.0626521801901,-46.585768445282326,192.8984178780193,432.4327527091117
366,0,pristine,simulated,236.9122532579175,176.45475558426594,114.28732694173428,99.50624768660118,96.51693005031973,107.7950166525288,-77.43779346084364,-22.746122603681503,32.434526615834145,-840.2923194902113,-605.8921327963563,-346.8659853637854,-789.9191274293028,-574.1168389467774,-352.2187907518654,-734.692521735718,-519.7470139121914,-312.5148669227398,-15.432558321200247,109.26467382895706,212.68486691465932,2.767963674030966,159.78386022972003,307.02985422358586,-30.644725746210327,158.21728812259767,339.6091126900657
367,0,pristine,simulated,305.17171293614933,228.01516043569322,148.75683666887997,112.81703078084307,104.4055886599867,101.19208997338272,-124.37424398859993,-50.504500710555845,35.6522149058618,-1095.909129449425,-806.5107341703851,-506.52276690642697,-1018.8471524545744,-746.100262303128,-467.37104631086316,-934.8012661570411,-662.7674933078367,-408.0973394422705,-1.0505818460389946,170.0664884996824,323.3839792241365,26.001792762202967,239.05945068215016,439.1184577751046,-15.771769821468524,243.38234149557155,500.3703279701583
368,0,pristine,simulated,281.127104795025,206.6241914755657,131.38386726931586,46.743293161014215,21.380964063101793,-1.6525493835588083,-223.11158624802118,-190.2305197754693,-172.62907159761096,-1047.9240818806568,-774.9789117066157,-482.59199045114514,-944.7576126480108,-682.3379481581259,-414.3439163994694,-834.3092368043309,-566.7947089190726,-313.6278518273573,57.433586955673036,245.57317381863254,416.89485526938176,85.26428895029602,316.76288577426084,538.7003822379078,17.164736339756246,272.25939051017485,510.5912134120884
369,0,pristine,simulated,237.66349279021605,184.78194187529002,129.91921416400092,161.9399604990871,170.77375205901865,183.86101591771225,50.52142973733009,137.60085929771228,245.8506083174457,-803.4250048633925,-596.3544706874807,-380.38795641996245,-785.1305397302523,-594.3419895613259,-396.21701498269806,-767.683851149259,-584.6472699543001,-410.2110217641047,-83.99077818707065,5.405633884255138,78.66719665560237,-69.63007107909974,42.54423422027554,142.76132049149692,-71.98535216278026,83.10687838749985,234.17121812188125
36,0,pristine,simulated,256.3611155078288,204.5196943966259,151.79676221836903,167.60845073499308,176.7616788196127,195.92227619681353,43.26810376486721,125.2925491832384,226.39240928839823,-871.5545997242718,-666.856618267353,-453.23223990659613,-845.45654182801,-656.5279231281667,-467.08437146186,-819.0650243251167,-631.7882210221651,-460.22156610380944,-86.45568921593261,8.551544320761678,85.022427119891,-67.91701485575805,53.95411331591336,163.0046473356218,-74.16443965860816,91.08505380078313,258.60808278509825
370,0,pristine,simulated,382.0696507912789,290.99114190416606,200.96751170811044,76.53669392332556,49.051787045417555,28.691623291288987,-273.7106188184225,-226.3997363285095,-198.4224079174615,-1416.788765280673,-1082.0722695892243,-734.0631949209147,-1279.476012751038,-956.3827213987826,-635.4116472836365,-1131.0675845156752,-796.1976078494607,-479.8080250032764,62.3403401118461,303.52979554473586,522.910232308629,105.28585684826146,406.2244994711524,699.7149168594564,23.70247651819193,360.0718477945578,685.1189510095288
371,0,pristine,simulated,379.58497352724356,280.47746055449153,178.47831383618748,58.83631703840481,21.138564854032833,-18.855115602952658,-305.3236614036935,-264.842582881979,-246.80259825250863,-1419.1585790388947,-1060.9029663751107,-680.286682804978,-1276.1426006007123,-929.1003376028417,-574.9658474846384,-1124.495589887627,-769.8181908182679,-434.75717758378437,80.16700492239056,335.4422146387196,572.8234708602644,118.11675052972134,429.9615916175266,728.3821438569995,24.71167438538407,366.10193471730497,685.0333231534152
372,0,pristine,simulated,168.87132812006928,137.11023390054126,103.48044592046027,118.44198276816125,126.6366776679113,138.85349920407634,45.141107278681915,102.13567656009137,172.71916659282834,-568.7670772673299,-441.9539604633508,-306.6011172822821,-556.0194023409291,-440.75104110448285,-321.59069287755324,-543.7151804970398,-432.87944386238286,-331.8671846628373,-66.30236869625682,-10.701858313735016,33.48499854387178,-53.6293617510689,16.864417821161908,76.99697591383573,-53.670104185770924,44.074604426923514,137.70874424981815
373,0,pristine,simulated,224.55055203624454,180.26242716930514,133.0814804392559,158.3045106271503,167.6730207711379,181.31421590097173,61.244504609395435,136.66095290803062,229.11765659059347,-755.6970384333641,-580.4131492576131,-393.0981322323939,-740.1241325510017,-580.0978690862061,-413.0450419583556,-726.0470631592486,-571.9756424910753,-428.4829780867669,-89.4041432316915,-14.039331307083245,46.88216127282996,-74.57234943929043,19.927817021583508,101.64644981241182,-76.20288263748029,54.282494790778145,180.09401043235636
374,0,pristine,simulated,324.88822983071924,228.17228286592672,128.98100876482724,30.31398093865256,-10.21236073499489,-54.716842870890105,-306.17984346970604,-277.2934337365353,-272.7605526002074,-1226.2139209116522,-875.880882622658,-492.1497505135046,-1097.6737076152363,-760.2753557906489,-407.48169656970146,-962.294549287677,-622.2470875579219,-298.4551122040315,92.5706544516425,330.3980250464239,548.8046988476577,119.89480150590418,407.32069589344,680.793671965477,25.01640258331952,333.1052949314035,609.4024492096619
375,0,pristine,simulated,206.24309578366564,155.1825845376761,103.42049706114234,150.48675312970045,148.99503536126505,148.58408223070302,68.8835328681188,136.47827603769525,209.29308897958182,-691.4047374651416,-498.2667186670441,-302.2121466003009,-682.0101953779545,-496.9743645687199,-308.5463011937632,-680.0232762298723,-493.6516688526183,-307.10073390939647,-89.79970995721285,-10.881018310955056,56.79073927313753,-87.39833539952062,9.308870821121843,102.61911649236201,-95.60353253850647,34.6487584229578,170.46824237498774
376,0,pristine,simulated,256.7048111554019,200.5303513919533,143.88898929234858,173.79704631276132,178.23270413751698,190.82507857609883,56.7970522852268,137.17872745568366,233.01438334319255,-869.069735543175,-651.3793521224392,-427.43727062443367,-847.3190706743011,-642.7039968467283,-438.1128152512798,-828.6789004930465,-622.3359279916359,-428.6895575672656,-95.47228422005622,1.5562286939263572,81.48266646851735,-83.0182204017724,39.92068569815817,153.47503847300607,-92.27704848253512,73.97593654145501,246.84162441949235
377,0,pristine,simulated,232.75261233967498,182.39590142123689,133.09573458359642,95.11909764825843,98.96021204433728,120.4193915402957,-79.25198374102806,-21.56166962432553,47.5847594712272,-828.6033030767364,-630.5206975986122,-422.446029955191,-772.5868882572207,-590.2628632416341,-412.6651699293415,-707.5521931092894,-522.753637021178,-355.335057645022,-10.261423355098486,107.20514807326626,204.21572894152595,16.462588909434373,169.51294637436737,311.5734805009367,-7.547684622083125,183.25407486125022,378.7317770884655
378,0,pristine,simulated,266.75329646516786,213.32401723689097,161.27926064139353,138.98760851330633,140.60869961308293,152.99439957326578,-22.451308301836015,43.80248519516562,116.63207069397575,-931.3301566002402,-724.3507976928186,-512.3106832648176,-882.5238980802558,-687.4720177726543,-495.88771239319897,-830.9976276312811,-631.4890892501052,-444.9956748247553,-52.34997203186265,64.27989294534441,162.7458351580038,-28.309219486891664,121.40907960287115,263.7320291776564,-49.16747227660238,138.5501378001528,330.08825413920454
379,0,pristine,simulated,205.9479139847134,162.55713248603186,120.71177423110468,110.52836260891715,113.04725612724698,126.14378788952841,-12.850480809594076,42.97342944636909,106.62175528777965,-716.5488341409044,-547.7355488836835,-375.8396072232193,-681.2815146504907,-522.5253849955272,-368.0381663410192,-643.6864152035521,-481.41779131719557,-329.626751262701,-42.17788577003489,48.696480546953524,124.11647266940098,-24.714709922619818,92.79918892680624,204.28259890347442,-39.12886427038279,111.15508958182815,267.4775008677624
37,0,pristine,simulated,197.98490878742825,155.15787105695352,110.63180585409717,138.86830933926402,143.9965195233001,152.59437943546408,52.8047626726189,119.1246053430097,198.02434046447098,-666.9312386467826,-500.25368935193933,-325.97124311720364,-653.4620574710505,-498.5235036070349,-338.90693201169785,-642.6432508621848,-490.7303786565807,-345.8477928162371,-78.07586402669048,-6.812836643603077,51.983392875249166,-68.1673708966893,20.825112246385544,101.09624270192681,-72.15938489252926,49.550596241062266,170.38338691509023
380,0,pristine,simulated,217.1384028409059,162.12184771266388,106.35343500330528,74.17382795996187,70.03099861774272,73.58793619339332,-103.36020967171999,-51.953257135813416,8.688321784507567,-783.4108047131378,-575.5554926559486,-361.1255160432684,-725.1859987243913,-530.4340614008091,-332.4563123235592,-659.5291816641002,-463.63972545723493,-279.4121311636602,7.623178926357582,132.49747404374804,243.70679174096557,28.976065187890185,186.4045939618712,335.2419820847168,-1.8207977085535276,190.73360242247622,387.893624885699
381,0,pristine,simulated,173.34716075412092,137.07588793199085,98.43586214072891,129.7300676967504,132.65129785600968,135.96673495878088,64.56752738773002,119.09732495562304,181.20249782913044,-578.7490618407375,-438.6763570478392,-290.3162841815146,-571.8116403425513,-440.8819033073754,-303.0384958861659,-569.7028469430868,-440.9598252308385,-314.5918016461412,-80.94234918891839,-24.318942135892257,23.415494482525006,-74.8612744352894,-5.9147847474295645,57.02931238670898,-78.79161662557951,15.393081373857967,108.69325537482008
382,0,pristine,simulated,200.74760926678718,156.2913899831769,112.03782364290005,125.17377090461038,130.93976997488969,145.12545366549142,20.20157563908789,87.11491075275195,168.1476691171296,-686.4740232605767,-512.5282437135044,-334.11944736290917,-663.3487006495254,-501.46277630594363,-340.33230467357237,-639.5449212471327,-478.81782735580754,-327.6416332915074,-58.336003126857776,23.528888827080294,90.18059452095763,-44.469043332169576,60.57531614255754,157.04522345697956,-51.02058869288322,90.12261301121777,234.91553576274114
383,0,pristine,simulated,240.23707533429751,191.392880530365,141.06207879820468,165.22509633683978,172.8425344440717,187.30523390483597,58.07501990432453,135.36734687333868,229.25796297664706,-811.4672906999556,-619.6652524372269,-418.92410160531347,-792.0233255855487,-614.3579476070339,-434.0839160570973,-774.4039764676812,-598.6623487437221,-435.65823465942,-91.79781833678246,-6.715633213801709,62.32333935434059,-77.0925232953559,30.753594136010832,127.17615410888156,-81.99426063398852,65.3131268654395,213.47551131196863
384,0,pristine,simulated,263.1402333646554,202.47538537642671,138.94929241723617,142.64478422147468,148.97942693402376,172.22906003026014,-21.670176594896013,53.220337948233144,141.2466643614717,-912.3536773384932,-673.2689798435301,-412.6903605367549,-872.7312733849137,-655.280755465401,-433.3741207762598,-828.5571440872193,-613.435345660773,-409.6670010083663,-52.84755083966576,64.09205862047426,159.1013099309735,-32.44551842685843,116.65543350528102,251.60545304060767,-52.914109827146774,139.0596685508201,332.7964610884907
385,0,pristine,simulated,284.1379389558444,217.35724584338402,152.84819797176013,104.89536850792061,88.4224624421071,73.59307504055413,-104.37155748247585,-51.432843571298214,-8.42631240449816,-1022.7798832166171,-778.1933369961199,-537.0053191958975,-946.9337013852974,-706.8565612100884,-471.0812403014293,-869.7843977119215,-619.3742587541615,-375.65147521733326,-8.827974561590963,148.36087118368505,292.25458922099733,14.343396834467342,210.40676702857388,405.7168684611351,-29.164465919537747,200.05536466800788,432.50180527034445
386,0,pristine,simulated,268.56035188052977,210.07750025517564,150.40005566872833,146.8123554893753,162.0613047991478,196.8148703938036,-23.135421046880996,66.90884140810874,189.45364236081318,-930.4313898122656,-695.6015209906909,-447.18167156230453,-888.5901333269318,-677.7689261446808,-465.56998914718554,-837.2176086300466,-631.2133071749288,-448.6600828170193,-49.29378150088638,67.56828584533949,160.60786520648168,-21.92228191880389,131.07237568199224,264.9772865099119,-32.33655130089846,175.06625335189915,390.51510209280343
387,0,pristine,simulated,199.29989175157505,149.0120204804978,95.54396263765325,130.9751454996906,134.6623650491491,143.12026134256047,29.213626077331547,96.42243876256678,183.00258317319776,-676.2091776312767,-482.16418646679654,-276.0100223405742,-661.0818051060999,-482.03122171564263,-292.6825677134659,-647.0529463670669,-472.3799274273096,-304.2268056347315,-66.51165494482834,15.483491495802866,85.03391018258607,-59.06389718445115,42.13408684863683,134.2185604116333,-69.38353304076867,68.84547527367943,211.86409919921869
388,0,pristine,simulated,331.1979292727658,240.7969091505569,147.08664282941723,68.09682149252411,41.95070502459585,20.081391868209376,-240.8842405348196,-192.3552244222842,-151.52666788579157,-1224.5467652779507,-889.6177488196644,-520.4849193054093,-1112.7536640790854,-795.3063731570634,-467.78764789883377,-992.9070148177703,-675.5061123832761,-381.9258357738852,55.0885701698914,271.2765253023371,465.1399682242685,85.21415253312,349.688605740008,592.925146763635,9.38351035504661,305.03595727033087,576.8895843596733
389,0,pristine,simulated,292.86772667161085,219.71302959934073,142.9055558825345,114.41574436436524,103.6003203837302,96.03322119348417,-104.93658863057343,-41.50703986217124,23.715289277450218,-1046.6110344121678,-770.306364679045,-467.5626849340058,-977.6026958691127,-718.9841222767002,-448.77363674740735,-905.2446429019775,-650.4471882658976,-411.9486890319077,-12.421600320805737,145.34160301736097,283.5533220645523,10.489300978159633,203.9785774431803,380.4605637554607,-33.4774122190002,193.74501154738113,401.7089008387478
38,0,pristine,simulated,137.54779111585103,106.9364559638157,74.40304821537926,103.27574374148854,103.45776982302013,103.5392626375285,51.701699183200866,92.76204487148676,139.4371549484651,-459.0008769518745,-342.35285850548036,-219.23517503943188,-454.45683979464513,-344.2372759012411,-227.75991355182592,-454.74916402328034,-344.88999478978553,-235.26159488098136,-65.95194814961391,-19.45412988575633,20.799167388099235,-63.53667539498559,-7.594548048069939,45.40813287377647,-69.43876513410217,6.445686954707426,84.38784560272781
390,0,pristine,simulated,313.84804279495546,250.5044572818354,187.93997089467268,112.58783011112924,107.35818239088375,112.00672558961757,-126.24372672395116,-63.543012295052876,4.137205648548612,-1130.8111370051058,-890.956427030501,-647.207052770218,-1042.9233695366147,-815.4134696844322,-594.2132605547398,-946.0754418161973,-712.1526193671182,-500.9849529748185,-2.8368001665167526,160.36011570864736,304.8371793659783,34.66738735021971,242.5306578381148,439.18194156505604,-4.773516371899291,243.68138141758175,492.6825203637709
391,0,pristine,simulated,228.5746666232485,170.58960655228753,113.33244460741831,52.215743364918055,40.66767299578496,41.23397235948017,-157.85646824083926,-122.765414986943,-96.0509930310861,-841.4330981126922,-622.5080642962978,-388.97813996696186,-765.3323988851242,-558.6589737267465,-352.5306633980573,-680.8545186000011,-468.7545022989492,-266.63612137113125,33.624240790015506,176.99775995002614,302.14244380234766,58.06849369592385,239.35322581685688,415.370886878973,11.369054417141513,218.38510890569137,419.5114127922043
392,0,pristine,simulated,315.3626676511892,240.50625659123685,161.4280940387756,102.72408729731667,79.67045323008206,51.21575433609463,-143.03504471004518,-95.9658732893785,-62.21125453241596,-1143.5660585043436,-871.2103198420534,-581.601442606725,-1054.401892509491,-791.540222080431,-519.3599265919885,-964.1704431511321,-697.6014148122935,-442.3617018109569,1.9118699325765647,179.68145163703622,345.35195376261925,27.706490171376515,242.75078892477597,447.2203011911064,-30.797922939746968,210.4938756446877,435.9981517925462
393,0,pristine,simulated,331.19712433630514,263.8881501903555,196.4842169852994,166.3810833714925,170.92433874375837,191.15359280307882,-44.10665039993745,39.86355741101022,134.81208135803925,-1159.3609982253806,-895.8360085647562,-617.2828628041108,-1096.6682290792025,-852.6161087397631,-609.5063368339613,-1028.148200870637,-782.8293627008815,-556.1530802930907,-55.52187325304783,91.66399298896818,213.94283194152084,-23.38440418383874,165.38059739252554,340.0084604809814,-50.08709213236705,186.07198967621457,420.8020254589935
394,0,pristine,simulated,154.17529664235926,119.06549214667488,82.00267868825186,117.4834082985474,116.31046317176948,114.47122150496952,62.16777789844377,107.2879189889785,156.75644990454066,-513.4831534193453,-380.6783493033879,-241.5514503579964,-509.48843031572056,-382.9103548798553,-249.696390280769,-511.95052567568456,-384.6941345106198,-256.2585806743225,-76.69297744468037,-24.42647029557868,21.295546504230813,-75.54444998627628,-13.028881866003289,47.392388903401795,-82.94627551339875,1.4430595873169239,89.24126836454279
395,0,pristine,simulated,209.70988507180385,157.74831755297973,102.31989858593688,120.7598013077768,127.8331587672688,147.87702011735368,-6.705613176976556,61.09869157982085,146.96883651838075,-721.9515772198488,-517.5319757584575,-295.66321365679505,-696.0682832227661,-511.223700458988,-319.4065784299972,-666.434633868077,-486.00444694090277,-315.03189782945964,-47.52322010578837,45.49526927237332,121.56507916216104,-33.547728744129046,84.37362072476532,188.8623539538661,-46.87836255332542,110.54730730879717,273.1102679058117
396,0,pristine,simulated,207.95727565876194,152.81183288606746,95.88891833034052,144.24121332822241,146.3213104266767,148.26377321237763,48.01890572004776,127.329740273142,221.91330938822892,-701.3542065220479,-491.0145688878185,-275.08808202010124,-689.6455059877136,-492.0461024725618,-284.37344835571076,-681.8815822736408,-491.0187772357744,-298.87305225568724,-75.63418326929093,10.545220497759914,84.42050375441649,-70.48822077826532,34.798638088201216,134.07787162116034,-76.5084389869348,67.86012861884794,211.0634664419585
397,0,pristine,simulated,224.10792326866326,178.85727043947608,131.74476007162775,151.57416797761095,160.82415077988597,176.72447085044337,47.40179356374935,122.68103832404432,216.24866655892475,-758.4172469971234,-579.3016823085965,-390.23935646777653,-738.9811724543822,-574.916538269676,-406.9959176943443,-719.6942388140645,-560.0904011617862,-413.43783835862786,-80.68247655791478,-0.7007168057208446,63.62388397130178,-64.82632510260379,36.811180663201725,125.79316424079501,-67.7889674456107,71.76561660496122,209.16969405081653
398,0,pristine,simulated,311.5511241322986,245.57534457737785,180.11107308213886,99.3051948940791,81.35054076849224,62.4874210978168,-142.71778802181322,-94.91886455109848,-58.154450666421745,-1132.4929126162879,-891.8937284876213,-650.9894355895274,-1038.2766323035146,-802.9877512312881,-570.4497233926762,-939.9292860152286,-695.019327135521,-464.1432330481872,5.431895906333239,177.2671832676271,336.5260344856363,38.0371822757383,251.55572099147224,460.14018659242197,-12.808145397504177,230.9494488971045,469.8611995885116
399,0,pristine,simulated,335.30454495041784,241.3148354321895,139.73777163692765,93.75148886711732,67.86610891297357,38.128545485779306,-193.85377720881897,-134.32590929893558,-78.27316886727445,-1223.251603329545,-876.4649727023012,-490.0870355104016,-1126.200609666306,-798.9832058964224,-452.08139451310785,-1025.5193879299868,-704.8944653377021,-406.34014296731493,27.20457555999758,235.0990068014412,423.4511970957441,51.21704521230174,300.5270230169691,524.5270923924593,-18.69147852887727,262.5761387992766,511.41804743139454
39,0,pristine,simulated,325.2237885471333,257.46871508612406,191.47557219761907,140.76849005586996,144.9612529726438,167.2294806299932,-90.78673525112818,-8.9126606438146,89.27791505575904,-1153.7344539002813,-889.3734964605037,-616.8227202916214,-1078.4966416378566,-832.8501041572,-592.4163554242391,-992.9871342304222,-744.245301695769,-519.4418766220275,-25.124883286101294,133.50672314477367,266.96992694978735,11.427745544227264,216.92040905219773,408.9084677817365,-18.66753823635611,238.02540687370788,498.86019168139427
3,0,pristine,simulated,232.42401407336806,181.8595303745258,131.3003023732317,130.99543439024998,140.69074306828173,163.04683092195324,-8.188812078634935,69.21509836221144,170.0226138884462,-803.4713527521817,-603.0697840911515,-394.88992138843577,-768.8088580878841,-585.4882069070162,-402.027161481827,-728.8457207994695,-549.0796619228184,-385.9495806034361,-48.98580931936948,51.12340536471598,131.976126353961,-27.610033424337985,102.21394622870048,219.30439947964817,-36.569713246497884,137.37172079469002,314.1598757086656
400,0,pristine,simulated,181.18579690190825,137.51691186972627,91.30957327243893,65.33207033092125,49.99132438858921,30.92720397988036,-68.75831481429961,-44.998722531765004,-30.105787061355365,-652.8986691139581,-495.3445354936195,-327.9169177521451,-605.8282036948954,-452.2988874536136,-292.6468064707373,-560.2730579954691,-402.3486074579256,-248.5742026706371,-9.023705210004465,90.49192059480342,184.35628965567327,2.236851321259394,121.59333565537722,237.41637021967026,-33.312200712411595,100.17713489007843,228.60352748460133
401,0,pristine,simulated,327.41954919187407,248.39487470295177,166.22002512753403,75.28516705880482,52.67927125290816,32.9046204429136,-215.09859450498132,-168.23347471631595,-130.04971671757588,-1207.7502128369892,-918.2911691319258,-612.2611266348986,-1096.4689375502385,-818.9926898380688,-540.404474570922,-977.1297567041383,-694.1271790317381,-432.38985916390516,42.698653867020084,244.6801195611095,429.83674957670564,77.39933846744941,326.42892694494356,560.808093790927,11.181373226440542,292.3434011611255,561.2700164662324
402,0,pristine,simulated,262.9844987447744,202.6530663294881,140.94710903447063,175.79255022885752,183.2076835776831,196.69512476138783,49.76462197197866,143.29758170812323,256.66489401245923,-891.399110440526,-656.6308605047151,-413.9186899135512,-869.2516121317174,-651.1126188990131,-427.81452869860817,-848.5636633306884,-635.9598366465268,-432.3343392950513,-89.65129142034547,13.271032283669143,98.06423442145083,-75.12623504071627,54.40744737155802,172.22852789422194,-80.68600043758715,96.23410072294757,272.40284544978334
403,0,pristine,simulated,405.02479728940574,310.77985572962604,219.2738745659365,142.18225186748256,143.52403898736847,181.31914374464995,-188.65746135556333,-99.90993750926978,-4.390820347546867,-1455.593264842785,-1084.1678270752955,-683.2731380264933,-1348.0055938124856,-1006.7867499230371,-671.905047268582,-1223.1483264516173,-876.480191279093,-555.5719923267716,8.86089402990467,229.41988285543965,408.5732366701367,54.47013783656496,341.52117707244855,612.8264590198958,-1.670192579161494,344.8002147055271,689.325731342936
404,0,pristine,simulated,260.3446208499223,205.65616657459367,150.105782767115,136.3031921399151,148.37626519204935,180.4919092180416,-31.341841551106583,48.08612518693433,150.8370262910358,-906.1772704978493,-686.4944171034797,-451.3513657888509,-861.298750513629,-663.3220530500328,-467.3831111054871,-807.8817366376989,-612.4443945981743,-439.1886216544808,-43.68972590180306,70.42447982094006,160.60771184389833,-16.363671549543483,133.0498643984464,265.0005215203886,-30.392601553200507,166.29317266739196,366.28958779927245
405,0,pristine,simulated,310.16405952020585,238.61320675297134,164.68707352505183,89.72283890728983,74.2316059569256,61.86885313940706,-167.43743464218676,-113.52195302445674,-60.7718304815711,-1132.0636374598225,-868.1452160449169,-594.3008908453752,-1035.991706939598,-783.839250231665,-531.7787814653557,-932.4755714136356,-675.7061210514449,-439.35521476209874,20.805013436212846,200.52417715631185,364.7500023809223,53.9069743858002,276.9190268377756,486.88959351421147,1.347261573133892,259.8908802358532,512.1177503986278
406,0,pristine,simulated,278.8634155783187,221.28736369917752,166.1564258496683,109.47040611506911,113.69068974450985,140.44341204007196,-102.17317508030747,-37.834293582069044,36.3278355009812,-995.9769374029638,-768.631937096552,-530.5242935455884,-925.0445122076843,-715.2135544354014,-514.2703010931446,-842.8217026600646,-627.887494047952,-433.6790455722194,-8.517111258703494,132.02341363954412,247.42313435004948,25.569973217696372,209.8440394951054,382.516867272696,-4.483412738092284,222.584069757905,454.980741837206
407,0,pristine,simulated,280.45249207851185,216.58416292187275,150.28615909619364,148.76203008750016,164.2128396090417,204.2609367033763,-35.745869796022724,55.80209427339584,176.00694815465724,-973.8162914070864,-717.0726216081882,-440.5826825817833,-929.0716178668819,-699.8034831950813,-469.1520369459498,-873.67760051566,-648.9653521446099,-445.7687924125704,-45.8101350961316,80.20196891455316,179.9066643674599,-18.10908615366668,146.83052968209654,291.04255383449083,-32.730177522086706,188.34549744410117,416.80623268191664
